timesteps,loss,reward
31065,,981.205131
31066,,981.205131
31067,,981.205131
31068,,981.205131
31069,,981.205131
31070,,981.205131
31071,,981.205131
31072,,981.205131
31073,,981.205131
31074,,981.205131
31075,,981.205131
31076,,981.205131
31077,,981.205131
31078,,981.205131
31079,,981.205131
31080,,981.205131
31081,,981.205131
31082,,981.205131
31083,,981.205131
31084,,981.205131
31085,,981.205131
31086,,981.205131
31087,,981.205131
31088,,981.205131
31089,,981.205131
31090,,981.205131
31091,,981.205131
31092,,981.205131
31093,,981.205131
31094,,981.205131
31095,,981.205131
31096,,981.205131
31097,,981.205131
31098,,981.205131
31099,,981.205131
31100,,981.205131
31101,,981.205131
31102,,981.205131
31103,,981.205131
31104,,981.205131
31105,,981.205131
31106,,981.205131
31107,,981.205131
31108,,981.205131
31109,,981.205131
31110,,981.205131
31111,,981.205131
31112,,981.205131
31113,,981.205131
31114,,981.205131
31115,,981.205131
31116,,981.205131
31117,,981.205131
31118,,981.205131
31119,,981.205131
31120,,981.205131
31121,,981.205131
31122,,981.205131
31123,,981.205131
31124,,981.205131
31125,,981.205131
31126,,981.205131
31127,,981.205131
31128,,981.205131
31129,,981.205131
31130,,981.205131
31131,,981.205131
31132,,981.205131
31133,,981.205131
31134,,981.205131
31135,,981.205131
31136,,981.205131
31137,,981.205131
31138,,981.205131
31139,,981.205131
31140,,981.205131
31141,,981.205131
31142,,981.205131
31143,,981.205131
31144,,981.205131
31145,,981.205131
31146,,981.205131
31147,,981.205131
31148,,981.205131
31149,,981.205131
31150,,981.205131
31151,,981.205131
31152,,981.205131
31153,,981.205131
31154,,981.205131
31155,,981.205131
31156,,981.205131
31157,,981.205131
31158,,981.205131
31159,,981.205131
31160,,981.205131
31161,,981.205131
31162,,981.205131
31163,,981.205131
31164,,981.205131
31165,,981.205131
31166,,981.205131
31167,,981.205131
31168,,981.205131
31169,,981.205131
31170,,981.205131
31171,,981.205131
31172,,981.205131
31173,,981.205131
31174,,981.205131
31175,,981.205131
31176,,981.205131
31177,,981.205131
31178,,981.205131
31179,,981.205131
31180,,981.205131
31181,,981.205131
31182,,981.205131
31183,,981.205131
31184,,981.205131
31185,,981.205131
31186,,981.205131
31187,,981.205131
31188,,981.205131
31189,,981.205131
31190,,981.205131
31191,,981.205131
31192,,981.205131
31193,,981.205131
31194,,981.205131
31195,,981.205131
31196,,981.205131
31197,,981.205131
31198,,981.205131
31199,,981.205131
31200,,981.205131
31201,,981.205131
31202,,981.205131
31203,,981.205131
31204,,981.205131
31205,,981.205131
31206,,981.205131
31207,,981.205131
31208,,981.205131
31209,,981.205131
31210,,981.205131
31211,,981.205131
31212,,981.205131
31213,,981.205131
31214,,981.205131
31215,,981.205131
31216,,981.205131
31217,,981.205131
31218,,981.205131
31219,,981.205131
31220,,981.205131
31221,,981.205131
31222,,981.205131
31223,,981.205131
31224,,981.205131
31225,,981.205131
31226,,981.205131
31227,,981.205131
31228,,981.205131
31229,,981.205131
31230,,981.205131
31231,,981.205131
31232,,981.205131
31233,,981.205131
31234,,981.205131
31235,,981.205131
31236,,981.205131
31237,,981.205131
31238,,981.205131
31239,,981.205131
31240,,981.205131
31241,,981.205131
31242,,981.205131
31243,,981.205131
31244,,981.205131
31245,,981.205131
31246,,981.205131
31247,,981.205131
31248,,981.205131
31249,,981.205131
31250,,981.205131
31251,,981.205131
31252,,981.205131
31253,,981.205131
31254,,981.205131
31255,,981.205131
31256,,981.205131
31257,,981.205131
31258,,981.205131
31259,,981.205131
31260,,981.205131
31261,,981.205131
31262,,981.205131
31263,,981.205131
31264,,981.205131
31265,,981.205131
31266,,981.205131
31267,,981.205131
31268,,981.205131
31269,,981.205131
31270,,981.205131
31271,,981.205131
31272,,981.205131
31273,,981.205131
31274,,981.205131
31275,,981.205131
31276,,981.205131
31277,,981.205131
31278,,981.205131
31279,,981.205131
31280,,981.205131
31281,,981.205131
31282,,981.205131
31283,,981.205131
31284,,981.205131
31285,,981.205131
31286,,981.205131
31287,,981.205131
31288,,981.205131
31289,,981.205131
31290,,981.205131
31291,,981.205131
31292,,981.205131
31293,,981.205131
31294,,981.205131
31295,,981.205131
31296,,981.205131
31297,,981.205131
31298,,981.205131
31299,,981.205131
31300,,981.205131
31301,,981.205131
31302,,981.205131
31303,,981.205131
31304,,981.205131
31305,,981.205131
31306,,981.205131
31307,,981.205131
31308,,981.205131
31309,,981.205131
31310,,981.205131
31311,,981.205131
31312,,981.205131
31313,,981.205131
31314,,981.205131
31315,,981.205131
31316,,981.205131
31317,,981.205131
31318,,981.205131
31319,,981.205131
31320,,981.205131
31321,,981.205131
31322,,981.205131
31323,,981.205131
31324,,981.205131
31325,,981.205131
31326,,981.205131
31327,,981.205131
31328,,981.205131
31329,,981.205131
31330,,981.205131
31331,,981.205131
31332,,981.205131
31333,,981.205131
31334,,981.205131
31335,,981.205131
31336,,981.205131
31337,,981.205131
31338,,981.205131
31339,,981.205131
31340,,981.205131
31341,,981.205131
31342,,981.205131
31343,,981.205131
31344,,981.205131
31345,,981.205131
31346,,981.205131
31347,,981.205131
31348,,981.205131
31349,,981.205131
31350,,981.205131
31351,,981.205131
31352,,981.205131
31353,,981.205131
31354,,981.205131
31355,,981.205131
31356,,981.205131
31357,,981.205131
31358,,981.205131
31359,,981.205131
31360,,981.205131
31361,,981.205131
31362,,981.205131
31363,,981.205131
31364,,981.205131
31365,,981.205131
31366,,981.205131
31367,,981.205131
31368,,981.205131
31369,,981.205131
31370,,981.205131
31371,,981.205131
31372,,981.205131
31373,,981.205131
31374,,981.205131
31375,,981.205131
31376,,981.205131
31377,,981.205131
31378,,981.205131
31379,,981.205131
31380,,981.205131
31381,,981.205131
31382,,981.205131
31383,,981.205131
31384,,981.205131
31385,,981.205131
31386,,981.205131
31387,,981.205131
31388,,981.205131
31389,,981.205131
31390,,981.205131
31391,,981.205131
31392,,981.205131
31393,,981.205131
31394,,981.205131
31395,,981.205131
31396,,981.205131
31397,,981.205131
31398,,981.205131
31399,,981.205131
31400,,981.205131
31401,,981.205131
31402,,981.205131
31403,,981.205131
31404,,981.205131
31405,,981.205131
31406,,981.205131
31407,,981.205131
31408,,981.205131
31409,,981.205131
31410,,981.205131
31411,,981.205131
31412,,981.205131
31413,,981.205131
31414,,981.205131
31415,,981.205131
31416,,981.205131
31417,,981.205131
31418,,981.205131
31419,,981.205131
31420,,981.205131
31421,,981.205131
31422,,981.205131
31423,,981.205131
31424,,981.205131
31425,,981.205131
31426,,981.205131
31427,,981.205131
31428,,981.205131
31429,,981.205131
31430,,981.205131
31431,,981.205131
31432,,981.205131
31433,,981.205131
31434,,981.205131
31435,,981.205131
31436,,981.205131
31437,,981.205131
31438,,981.205131
31439,,981.205131
31440,,981.205131
31441,,981.205131
31442,,981.205131
31443,,981.205131
31444,,981.205131
31445,,981.205131
31446,,981.205131
31447,,981.205131
31448,,981.205131
31449,,981.205131
31450,,981.205131
31451,,981.205131
31452,,981.205131
31453,,981.205131
31454,,981.205131
31455,,981.205131
31456,,981.205131
31457,,981.205131
31458,,981.205131
31459,,981.205131
31460,,981.205131
31461,,981.205131
31462,,981.205131
31463,,981.205131
31464,,981.205131
31465,,981.205131
31466,,981.205131
31467,,981.205131
31468,,981.205131
31469,,981.205131
31470,,981.205131
31471,,981.205131
31472,,981.205131
31473,,981.205131
31474,,981.205131
31475,,981.205131
31476,,981.205131
31477,,981.205131
31478,,981.205131
31479,,981.205131
31480,,981.205131
31481,,981.205131
31482,,981.205131
31483,,981.205131
31484,,981.205131
31485,,981.205131
31486,,981.205131
31487,,981.205131
31488,,981.205131
31489,,981.205131
31490,,981.205131
31491,,981.205131
31492,,981.205131
31493,,981.205131
31494,,981.205131
31495,,981.205131
31496,,981.205131
31497,,981.205131
31498,,981.205131
31499,,981.205131
31500,,981.205131
31501,,981.205131
31502,,981.205131
31503,,981.205131
31504,,981.205131
31505,,981.205131
31506,,981.205131
31507,,981.205131
31508,,981.205131
31509,,981.205131
31510,,981.205131
31511,,981.205131
31512,,981.205131
31513,,981.205131
31514,,981.205131
31515,,981.205131
31516,,981.205131
31517,,981.205131
31518,,981.205131
31519,,981.205131
31520,,981.205131
31521,,981.205131
31522,,981.205131
31523,,981.205131
31524,,981.205131
31525,,981.205131
31526,,981.205131
31527,,981.205131
31528,,981.205131
31529,,981.205131
31530,,981.205131
31531,,981.205131
31532,,981.205131
31533,,981.205131
31534,,981.205131
31535,,981.205131
31536,,981.205131
31537,,981.205131
31538,,981.205131
31539,,981.205131
31540,,981.205131
31541,,981.205131
31542,,981.205131
31543,,981.205131
31544,,981.205131
31545,,981.205131
31546,,981.205131
31547,,981.205131
31548,,981.205131
31549,,981.205131
31550,,981.205131
31551,,981.205131
31552,,981.205131
31553,,981.205131
31554,,981.205131
31555,,981.205131
31556,,981.205131
31557,,981.205131
31558,,981.205131
31559,,981.205131
31560,,981.205131
31561,,981.205131
31562,,981.205131
31563,,981.205131
31564,,981.205131
31565,,981.205131
31566,,981.205131
31567,,981.205131
31568,,981.205131
31569,,981.205131
31570,,981.205131
31571,,981.205131
31572,,981.205131
31573,,981.205131
31574,,981.205131
31575,,981.205131
31576,,981.205131
31577,,981.205131
31578,,981.205131
31579,,981.205131
31580,,981.205131
31581,,981.205131
31582,,981.205131
31583,,981.205131
31584,,981.205131
31585,,981.205131
31586,,981.205131
31587,,981.205131
31588,,981.205131
31589,,981.205131
31590,,981.205131
31591,,981.205131
31592,,981.205131
31593,,981.205131
31594,,981.205131
31595,,981.205131
31596,,981.205131
31597,,981.205131
31598,,981.205131
31599,,981.205131
31600,,981.205131
31601,,981.205131
31602,,981.205131
31603,,981.205131
31604,,981.205131
31605,,981.205131
31606,,981.205131
31607,,981.205131
31608,,981.205131
31609,,981.205131
31610,,981.205131
31611,,981.205131
31612,,981.205131
31613,,981.205131
31614,,981.205131
31615,,981.205131
31616,,981.205131
31617,,981.205131
31618,,981.205131
31619,,981.205131
31620,,981.205131
31621,,981.205131
31622,,981.205131
31623,,981.205131
31624,,981.205131
31625,,981.205131
31626,,981.205131
31627,,981.205131
31628,,981.205131
31629,,981.205131
31630,,981.205131
31631,,981.205131
31632,,981.205131
31633,,981.205131
31634,,981.205131
31635,,981.205131
31636,,981.205131
31637,,981.205131
31638,,981.205131
31639,,981.205131
31640,,981.205131
31641,,981.205131
31642,,981.205131
31643,,981.205131
31644,,981.205131
31645,,981.205131
31646,,981.205131
31647,,981.205131
31648,,981.205131
31649,,981.205131
31650,,981.205131
31651,,981.205131
31652,,981.205131
31653,,981.205131
31654,,981.205131
31655,,981.205131
31656,,981.205131
31657,,981.205131
31658,,981.205131
31659,,981.205131
31660,,981.205131
31661,,981.205131
31662,,981.205131
31663,,981.205131
31664,,981.205131
31665,,981.205131
31666,,981.205131
31667,,981.205131
31668,,981.205131
31669,,981.205131
31670,,981.205131
31671,,981.205131
31672,,981.205131
31673,,981.205131
31674,,981.205131
31675,,981.205131
31676,,981.205131
31677,,981.205131
31678,,981.205131
31679,,981.205131
31680,,981.205131
31681,,981.205131
31682,,981.205131
31683,,981.205131
31684,,981.205131
31685,,981.205131
31686,,981.205131
31687,,981.205131
31688,,981.205131
31689,,981.205131
31690,,981.205131
31691,,981.205131
31692,,981.205131
31693,,981.205131
31694,,981.205131
31695,,981.205131
31696,,981.205131
31697,,981.205131
31698,,981.205131
31699,,981.205131
31700,,981.205131
31701,,981.205131
31702,,981.205131
31703,,981.205131
31704,,981.205131
31705,,981.205131
31706,,981.205131
31707,,981.205131
31708,,981.205131
31709,,981.205131
31710,,981.205131
31711,,981.205131
31712,,981.205131
31713,,981.205131
31714,,981.205131
31715,,981.205131
31716,,981.205131
31717,,981.205131
31718,,981.205131
31719,,981.205131
31720,,981.205131
31721,,981.205131
31722,,981.205131
31723,,981.205131
31724,,981.205131
31725,,981.205131
31726,,981.205131
31727,,981.205131
31728,,981.205131
31729,,981.205131
31730,,981.205131
31731,,981.205131
31732,,981.205131
31733,,981.205131
31734,,981.205131
31735,,981.205131
31736,,981.205131
31737,,981.205131
31738,,981.205131
31739,,981.205131
31740,,981.205131
31741,,981.205131
31742,,981.205131
31743,,981.205131
31744,,981.205131
31745,,981.205131
31746,,981.205131
31747,,981.205131
31748,,981.205131
31749,,981.205131
31750,,981.205131
31751,,981.205131
31752,,981.205131
31753,,981.205131
31754,,981.205131
31755,,981.205131
31756,,981.205131
31757,,981.205131
31758,,981.205131
31759,,981.205131
31760,,981.205131
31761,,981.205131
31762,,981.205131
31763,,981.205131
31764,,981.205131
31765,,981.205131
31766,,981.205131
31767,,981.205131
31768,,981.205131
31769,,981.205131
31770,,981.205131
31771,,981.205131
31772,,981.205131
31773,,981.205131
31774,,981.205131
31775,,981.205131
31776,,981.205131
31777,,981.205131
31778,,981.205131
31779,,981.205131
31780,,981.205131
31781,,981.205131
31782,,981.205131
31783,,981.205131
31784,,981.205131
31785,,981.205131
31786,,981.205131
31787,,981.205131
31788,,981.205131
31789,,981.205131
31790,,981.205131
31791,,981.205131
31792,,981.205131
31793,,981.205131
31794,,981.205131
31795,,981.205131
31796,,981.205131
31797,,981.205131
31798,,981.205131
31799,,981.205131
31800,,981.205131
31801,,981.205131
31802,,981.205131
31803,,981.205131
31804,,981.205131
31805,,981.205131
31806,,981.205131
31807,,981.205131
31808,,981.205131
31809,,981.205131
31810,,981.205131
31811,,981.205131
31812,,981.205131
31813,,981.205131
31814,,981.205131
31815,,981.205131
31816,,981.205131
31817,,981.205131
31818,,981.205131
31819,,981.205131
31820,,981.205131
31821,,981.205131
31822,,981.205131
31823,,981.205131
31824,,981.205131
31825,,981.205131
31826,,981.205131
31827,,981.205131
31828,,981.205131
31829,,981.205131
31830,,981.205131
31831,,981.205131
31832,,981.205131
31833,,981.205131
31834,,981.205131
31835,,981.205131
31836,,981.205131
31837,,981.205131
31838,,981.205131
31839,,981.205131
31840,,981.205131
31841,,981.205131
31842,,981.205131
31843,,981.205131
31844,,981.205131
31845,,981.205131
31846,,981.205131
31847,,981.205131
31848,,981.205131
31849,,981.205131
31850,,981.205131
31851,,981.205131
31852,,981.205131
31853,,981.205131
31854,,981.205131
31855,,981.205131
31856,,981.205131
31857,,981.205131
31858,,981.205131
31859,,981.205131
31860,,981.205131
31861,,981.205131
31862,,981.205131
31863,,981.205131
31864,,981.205131
31865,,981.205131
31866,,981.205131
31867,,981.205131
31868,,981.205131
31869,,981.205131
31870,,981.205131
31871,,981.205131
31872,,981.205131
31873,,981.205131
31874,,981.205131
31875,,981.205131
31876,,981.205131
31877,,981.205131
31878,,981.205131
31879,,981.205131
31880,,981.205131
31881,,981.205131
31882,,981.205131
31883,,981.205131
31884,,981.205131
31885,,981.205131
31886,,981.205131
31887,,981.205131
31888,,981.205131
31889,,981.205131
31890,,981.205131
31891,,981.205131
31892,,981.205131
31893,,981.205131
31894,,981.205131
31895,,981.205131
31896,,981.205131
31897,,981.205131
31898,,981.205131
31899,,981.205131
31900,,981.205131
31901,,981.205131
31902,,981.205131
31903,,981.205131
31904,,981.205131
31905,,981.205131
31906,,981.205131
31907,,981.205131
31908,,981.205131
31909,,981.205131
31910,,981.205131
31911,,981.205131
31912,,981.205131
31913,,981.205131
31914,,981.205131
31915,,981.205131
31916,,981.205131
31917,,981.205131
31918,,981.205131
31919,,981.205131
31920,,981.205131
31921,,981.205131
31922,,981.205131
31923,,981.205131
31924,,981.205131
31925,,981.205131
31926,,981.205131
31927,,981.205131
31928,,981.205131
31929,,981.205131
31930,,981.205131
31931,,981.205131
31932,,981.205131
31933,,981.205131
31934,,981.205131
31935,,981.205131
31936,,981.205131
31937,,981.205131
31938,,981.205131
31939,,981.205131
31940,,981.205131
31941,,981.205131
31942,,981.205131
31943,,981.205131
31944,,981.205131
31945,,981.205131
31946,,981.205131
31947,,981.205131
31948,,981.205131
31949,,981.205131
31950,,981.205131
31951,,981.205131
31952,,981.205131
31953,,981.205131
31954,,981.205131
31955,,981.205131
31956,,981.205131
31957,,981.205131
31958,,981.205131
31959,,981.205131
31960,,981.205131
31961,,981.205131
31962,,981.205131
31963,,981.205131
31964,,981.205131
31965,,981.205131
31966,,981.205131
31967,,981.205131
31968,,981.205131
31969,,981.205131
31970,,981.205131
31971,,981.205131
31972,,981.205131
31973,,981.205131
31974,,981.205131
31975,,981.205131
31976,,981.205131
31977,,981.205131
31978,,981.205131
31979,,981.205131
31980,,981.205131
31981,,981.205131
31982,,981.205131
31983,,981.205131
31984,,981.205131
31985,,981.205131
31986,,981.205131
31987,,981.205131
31988,,981.205131
31989,,981.205131
31990,,981.205131
31991,,981.205131
31992,,981.205131
31993,,981.205131
31994,,981.205131
31995,,981.205131
31996,,981.205131
31997,,981.205131
31998,,981.205131
31999,,981.205131
32000,,863.342115
32001,,863.342115
32002,,863.342115
32003,,863.342115
32004,,863.342115
32005,,863.342115
32006,,863.342115
32007,,863.342115
32008,,863.342115
32009,,863.342115
32010,,863.342115
32011,,863.342115
32012,,863.342115
32013,,863.342115
32014,,863.342115
32015,,863.342115
32016,,863.342115
32017,,863.342115
32018,,863.342115
32019,,863.342115
32020,,863.342115
32021,,863.342115
32022,,863.342115
32023,,863.342115
32024,,863.342115
32025,,863.342115
32026,,863.342115
32027,,863.342115
32028,,863.342115
32029,,863.342115
32030,,863.342115
32031,,863.342115
32032,,863.342115
32033,,863.342115
32034,,863.342115
32035,,863.342115
32036,,863.342115
32037,,863.342115
32038,,863.342115
32039,,863.342115
32040,,863.342115
32041,,863.342115
32042,,863.342115
32043,,863.342115
32044,,863.342115
32045,,863.342115
32046,,863.342115
32047,,863.342115
32048,,863.342115
32049,,863.342115
32050,,863.342115
32051,,863.342115
32052,,863.342115
32053,,863.342115
32054,,863.342115
32055,,863.342115
32056,,863.342115
32057,,863.342115
32058,,863.342115
32059,,863.342115
32060,,863.342115
32061,,863.342115
32062,,863.342115
32063,,863.342115
32064,,863.342115
32065,,863.342115
32066,,863.342115
32067,,863.342115
32068,,863.342115
32069,,863.342115
32070,,863.342115
32071,,863.342115
32072,,863.342115
32073,,863.342115
32074,,863.342115
32075,,863.342115
32076,,863.342115
32077,,863.342115
32078,,863.342115
32079,,863.342115
32080,,863.342115
32081,,863.342115
32082,,863.342115
32083,,863.342115
32084,,863.342115
32085,,863.342115
32086,,863.342115
32087,,863.342115
32088,,863.342115
32089,,863.342115
32090,,863.342115
32091,,863.342115
32092,,863.342115
32093,,863.342115
32094,,863.342115
32095,,863.342115
32096,,863.342115
32097,,863.342115
32098,,863.342115
32099,,863.342115
32100,,863.342115
32101,,863.342115
32102,,863.342115
32103,,863.342115
32104,,863.342115
32105,,863.342115
32106,,863.342115
32107,,863.342115
32108,,863.342115
32109,,863.342115
32110,,863.342115
32111,,863.342115
32112,,863.342115
32113,,863.342115
32114,,863.342115
32115,,863.342115
32116,,863.342115
32117,,863.342115
32118,,863.342115
32119,,863.342115
